id,date,obs_type,org_id,org_name,category,description,resolved
a3de8437-c90a-448c-a00a-258411e1bb18,2025-11-19,Хорошая практика,org_06,СтройПодряд,Электробезопасность,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
e7081e65-29bd-44a6-a162-2e0dbd7a5fe1,2025-11-19,Хорошая практика,org_05,АзимутДриллинг,Порядок на рабочем месте,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
15c9fa36-af15-49db-adb0-f34101688827,2025-11-20,Нарушение,org_07,ТрансНефть,Огневые работы,Отсутствие первичных средств пожаротушения в зоне огневых работ.,Устранено
945190b0-4156-4d80-826f-8198688fb275,2025-11-21,Нарушение,org_06,СтройПодряд,Электробезопасность,Использование неисправного электроинструмента.,Устранено
05ba249a-7b05-49f9-8706-4ff59df0d6ef,2025-11-21,Нарушение,org_07,ТрансНефть,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,Устранено
f4762e45-1d40-4500-8e9c-0394b3765a40,2025-11-23,Нарушение,org_06,СтройПодряд,LOTO,Работы на электрооборудовании без оформления наряда-допуска.,Устранено
7f4b4830-4675-4575-9b15-ed713da82b25,2025-11-23,Нарушение,org_07,ТрансНефть,Работа на высоте,Отсутствие ограждения края кровли при проведении ремонтных работ.,Просрочено
20e4a506-32c9-4940-a702-15836b933c8e,2025-11-24,Нарушение,org_07,ТрансНефть,Электробезопасность,Использование неисправного электроинструмента.,Устранено
a9996791-20f8-4200-a69f-bbe711c9897c,2025-11-26,Нарушение,org_02,БурСервис,Порядок на рабочем месте,Захламлённость прохода у эвакуационного выхода.,Просрочено
6fddae2e-fc50-4d80-b644-4e6f79b2977a,2025-11-26,Нарушение,org_06,СтройПодряд,Электробезопасность,Распределительный щит оставлен открытым и без обозначений.,Устранено
5c0993af-9d3a-4e01-9a07-3620fbfb9111,2025-11-26,Нарушение,org_01,КМГ-Кумколь (основное),Порядок на рабочем месте,Хранение горюче-смазочных материалов вне отведённого места.,Устранено
b1577019-0fdf-402e-8fa9-f32a9265a5cb,2025-11-28,Нарушение,org_02,БурСервис,Работа на высоте,Использование приставной лестницы без фиксации верхней части.,В работе
ab648d55-c303-4d4b-b876-07fa8f244841,2025-11-28,Нарушение,org_01,КМГ-Кумколь (основное),Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,Устранено
f1733b73-2b50-4129-a8d8-57f3c55833db,2025-11-29,Нарушение,org_05,АзимутДриллинг,Порядок на рабочем месте,Инструмент и оборудование не убраны после окончания смены.,Устранено
60cabb73-9a94-43e6-999b-9e46704b6aa3,2025-12-01,Нарушение,org_06,СтройПодряд,СИЗ,Отсутствие защитной обуви (спецботинок) у двух работников на объекте.,В работе
002b6512-281f-407b-901e-0f0e43884cdf,2025-12-01,Нарушение,org_03,НефтеМонтаж,LOTO,Отсутствие личного замка на групповой блокировке оборудования.,Устранено
2a4a5037-5835-43ed-8817-5bc93be326c6,2025-12-02,Нарушение,org_04,КазТехСтрой,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,Устранено
9da45054-dbbc-4653-ac33-9fb1d7199faa,2025-12-03,Нарушение,org_03,НефтеМонтаж,Экология,Открытые бочки с нефтепродуктами — риск испарения и розлива.,Устранено
94516ee0-2b39-4266-8f62-1760d4d9f6f5,2025-12-04,Хорошая практика,org_03,НефтеМонтаж,Работа на высоте,Правильное использование страховочной привязи при работе на высоте 3м.,Устранено
e75a7f45-6120-4646-89ea-15e34e8bb439,2025-12-04,Хорошая практика,org_07,ТрансНефть,Порядок на рабочем месте,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
